song_id,title,title_kana,brand_id,unit_id,original_members,song_type,tags,release_date,source,verified,notes
s_flytoeverywhere,FLY TO EVERYWHERE,,ml,,765as_makoto,solo,,2014-02-26,LTP11,false,(ソロ)菊地真
s_detectivehigh,DETECTIVE HIGH! 〜恋探偵物語〜,,ml,,765as_mami,solo,,2014-02-26,LTP11,false,(ソロ)双海真美
s_fuwaduwa,Fu-Wa-Du-Wa,,ml,,765as_makoto;765as_mami;ml_elena;ml_ayumu,unit,,2014-02-26,LTP11,false,"(LTP11)真,真美,エレナ,歩"
s_impressionlocomotion,IMPRESSION→LOCOMOTION！,,ml,,ml_roco,solo,,2014-03-26,LTP12,false,(ソロ)ロコ
s_ml_0nwscl2,恋心マスカレード,,ml,,ml_chizuru,solo,,2014-03-26,LTP12,false,(ソロ)二階堂千鶴
s_ml_0l23ph4,ハミングロード,,ml,,765as_yukiho,solo,,2014-03-26,LTP12,false,(ソロ)萩原雪歩
s_ml_0pw5ssz,デコレーション・ドリ〜ミンッ♪,,ml,,ml_momoko,solo,,2014-03-26,LTP12,false,(ソロ)周防桃子
s_ml_0kv1u8y,ココロがかえる場所,,ml,,765as_yukiho;ml_momoko;ml_chizuru;ml_roco,unit,,2014-03-26,LTP12,false,"(LTP12)雪歩,桃子,千鶴,ロコ"
s_ml_1lxsoca,微笑んだから、気づいたんだ。,,ml,,765as_ami,solo,,2014-04-30,LTP13,false,(ソロ)双海亜美
s_heartnight,Heart♡・デイズ・Night☆,,ml,,ml_akane,solo,,2014-04-30,LTP13,false,(ソロ)野々原茜
s_dear,dear...,,ml,,ml_konomi,solo,,2014-04-30,LTP13,false,(ソロ)馬場このみ
s_ml_11w17xf,ビギナーズ☆ストライク,,ml,,ml_subaru,solo,,2014-04-30,LTP13,false,(ソロ)永吉昴
s_big,Bigバルーン◎,,ml,,765as_ami;ml_subaru;ml_akane;ml_konomi,unit,,2014-04-30,LTP13,false,"(LTP13)亜美,昴,茜,このみ"
s_welcome,Welcome!!,,ml,,,all,,2014-06-07,ミリオン1st1日目,false,(全体曲)
s_ml_0m0jts6,合言葉はスタートアップ！,,ml,,,unit,,2014-07-30,LTH01,false,(UNIT)レジェンドデイズ
s_ml_0rhutkb,地球ミラーボウル,,ml,,765as_iori,solo,,2014-07-30,LTH01,false,(ソロ)水瀬伊織
s_ml_141c6jf,ストロベリー・キューピッド,,ml,,765as_yayoi,solo,,2014-07-30,LTH01,false,(ソロ)高槻やよい
s_liarsgoodbye,Liar's good bye,,ml,,765as_ritsuko,solo,,2014-07-30,LTH01,false,(ソロ)秋月律子
s_ml_1op2gla,タイムマシンに飛び乗って！,,ml,,765as_ami,solo,,2014-07-30,LTH01,false,(ソロ)双海亜美
s_smileydays,smiley days,,ml,,765as_hibiki,solo,,2014-07-30,LTH01,false,(ソロ)我那覇響
s_growingstorm,Growing Storm!,,ml,,,unit,,2014-07-30,LTH02,false,(UNIT)乙女ストーム！
s_inthenameoflove,...In The Name Of。 ...LOVE?,,ml,,ml_mizuki,solo,,2014-07-30,LTH02,false,(ソロ)真壁瑞希
s_vivid,VIVID イマジネーション,,ml,,ml_anna,solo,,2014-07-30,LTH02,false,(ソロ)望月杏奈
s_ml_0ekdjsf,空想文学少女,,ml,,ml_yuriko,solo,,2014-07-30,LTH02,false,(ソロ)七尾百合子
s_believemychange,Believe my change!,,ml,,ml_tsubasa,solo,,2014-07-30,LTH02,false,(ソロ)伊吹翼
s_ml_1296run,未来飛行,,ml,,ml_mirai,solo,,2014-07-30,LTH02,false,(ソロ)春日未来
s_shootingstars,Shooting Stars,,ml,,,unit,,2014-09-24,LTH03,false,(UNIT)クレシェンドブルー
s_ml_17cw6ic,夢色トレイン,,ml,,ml_serika,solo,,2014-09-24,LTH03,false,(ソロ)箱崎星梨花
s_summertrip,サマ☆トリ ~Summer trip~,,ml,,ml_reika,solo,,2014-09-24,LTH03,false,(ソロ)北上麗花
s_ml_054zahe,プリティ〜〜〜ッ→ニャンニャンッ！,,ml,,ml_akane,solo,,2014-09-24,LTH03,false,(ソロ)野々原茜
s_ml_1isjbec,絵本,,ml,,ml_shiho,solo,,2014-09-24,LTH03,false,(ソロ)北沢志保
s_catchmydream,Catch my dream,,ml,,ml_shizuka,solo,,2014-09-24,LTH03,false,(ソロ)最上静香
s_eternalharmony,Eternal Harmony,,ml,,,unit,,2014-09-24,LTH04,false,(UNIT)エターナルハーモニー
s_ml_0a6rfh5,カーニヴァル・ジャパネスク,,ml,,ml_matsuri,solo,,2014-09-24,LTH04,false,(ソロ)徳川まつり
s_ml_0zz42vs,プラリネ,,ml,,ml_julia,solo,,2014-09-24,LTH04,false,(ソロ)ジュリア
s_bittersweet,bitter sweet,,ml,,ml_fuka,solo,,2014-09-24,LTH04,false,(ソロ)豊川風花
s_ml_0qs0m6s,君だけの欠片,,ml,,ml_emily,solo,,2014-09-24,LTH04,false,(ソロ)エミリー スチュアート
s_justbemyself,Just be myself!!,,ml,,765as_chihaya,solo,,2014-09-24,LTH04,false,(ソロ)如月千早
s_homesweetfriendship,"HOME, SWEET FRIENDSHIP",,ml,,,unit,,2014-11-26,LTH05,false,(UNIT)リコッタ
s_mystyleourstyle,MY STYLE! OUR STYLE!!!!,,ml,,ml_momoko,solo,,2014-11-26,LTH05,false,(ソロ)周防桃子
s_superlover,Super Lover,,ml,,ml_nao,solo,,2014-11-26,LTH05,false,(ソロ)横山奈緒
s_ml_0lsdf0j,求ム VS マイ・フューチャー,,ml,,ml_noriko,solo,,2014-11-26,LTH05,false,(ソロ)福田のり子
s_up10sionpleeeeeeeeease,Up!10sion♪Pleeeeeeeeease!,,ml,,ml_arisa,solo,,2014-11-26,LTH05,false,(ソロ)松田亜利沙
s_ml_1vbwppp,キミがいて夢になる,,ml,,765as_haruka,solo,,2014-11-26,LTH05,false,(ソロ)天海春香
s_ml_0s4v1ps,ジレるハートに火をつけて,,ml,,ml_mirai;ml_tamaki;ml_miya,unit,,2014-11-26,LTH06,false,(UNIT)灼熱少女
s_ml_17amfnb,恋愛ロードランナー,,ml,,ml_umi,solo,,2014-11-26,LTH06,false,(ソロ)高坂海美
s_bouncingsmile,BOUNCING♪ SMILE!,,ml,,ml_tamaki,solo,,2014-11-26,LTH06,false,(ソロ)大神環
s_ml_1i8uqqu,初恋バタフライ,,ml,,ml_miya,solo,,2014-11-26,LTH06,false,(ソロ)宮尾美也
s_ml_1ay11v3,フローズン・ワード,,ml,,ml_megumi,solo,,2014-11-26,LTH06,false,(ソロ)所恵美
s_ml_1psciz4,ホントウノワタシ,,ml,,ml_kotoha,solo,,2014-11-26,LTH06,false,(ソロ)田中琴葉
s_birthofcolor,Birth of Color,,ml,,,unit,,2015-01-28,LTH07,false,(UNIT)BIRTH
s_worldwidedance,WORLD WIDE DANCE!!!,,ml,,765as_makoto,solo,,2015-01-28,LTH07,false,(ソロ)菊地真
s_ml_1la4wee,ユニゾン☆ビート,,ml,,ml_ayumu,solo,,2015-01-28,LTH07,false,(ソロ)舞浜歩
s_ml_1vmipk3,月のほとりで,,ml,,765as_azusa,solo,,2015-01-28,LTH07,false,(ソロ)三浦あずさ
s_imperviousresolution,Impervious Resolution,,ml,,765as_yukiho,solo,,2015-01-28,LTH07,false,(ソロ)萩原雪歩
s_ml_1gwe52l,おまじない,,ml,,ml_kana,solo,,2015-01-28,LTH07,false,(ソロ)矢吹可奈
s_ml_19ws6z9,ドリームトラベラー,,ml,,,unit,,2015-01-28,LTH08,false,(UNIT)ミックスナッツ
s_supersizelove,SUPER SIZE LOVE!!,,ml,,ml_minako,solo,,2015-01-28,LTH08,false,(ソロ)佐竹美奈子
s_ml_1xybaow,アニマル☆ステイション！,,ml,,ml_iku,solo,,2015-01-28,LTH08,false,(ソロ)中谷育
s_ml_0orda1p,りんごのマーチ,,ml,,ml_hinata,solo,,2015-01-28,LTH08,false,(ソロ)木下ひなた
s_wowineed,WOW! I NEED!! 〜シンギングモンキー 歌唱拳〜,,ml,,765as_mami,solo,,2015-01-28,LTH08,false,(ソロ)双海真美
s_ml_1vl1nyl,水中キャンディ,,ml,,ml_konomi,solo,,2015-01-28,LTH08,false,(ソロ)馬場このみ
s_ml_0n0ogsc,星屑のシンフォニア,,ml,,765as_miki;ml_chizuru;ml_subaru;ml_tomoka;ml_sayoko,unit,,2015-03-25,LTH09,false,(UNIT)ミルキーウェイ
s_fakeselftrueself,FAKE SELF×TRUE SELF,,ml,,765as_miki,solo,,2015-03-25,LTH09,false,(ソロ)星井美希
s_ml_1v7po0h,恋の音色ライン,,ml,,ml_chizuru,solo,,2015-03-25,LTH09,false,(ソロ)二階堂千鶴
s_dayafteryesterday,Day After “Yesterday”,,ml,,ml_subaru,solo,,2015-03-25,LTH09,false,(ソロ)永吉昴
s_ml_065ueel,鳥籠スクリプチュア,,ml,,ml_tomoka,solo,,2015-03-25,LTH09,false,(ソロ)天空橋朋花
s_vividcolor,vivid color,,ml,,ml_sayoko,solo,,2015-03-25,LTH09,false,(ソロ)高山紗代子
s_standingalive,STANDING ALIVE,,ml,,,unit,,2015-03-25,LTH10,false,(UNIT)ARRIVE
s_ml_1utkbmh,ファンタジスタ・カーニバル,,ml,,ml_elena,solo,,2015-03-25,LTH10,false,(ソロ)島原エレナ
s_why,WHY?,,ml,,ml_rio,solo,,2015-03-25,LTH10,false,(ソロ)百瀬莉緒
s_stereophonicisotonic,STEREOPHONIC ISOTONIC,,ml,,ml_roco,solo,,2015-03-25,LTH10,false,(ソロ)ロコ
s_addicted,addicted,,ml,,765as_takane,solo,,2015-03-25,LTH10,false,(ソロ)四条貴音
s_ml_1dqe84e,夕風のメロディー,,ml,,ml_karen,solo,,2015-03-25,LTH10,false,(ソロ)篠宮可憐
s_dreaming,Dreaming!,,ml,,,all,,2015-07-19,MOIW2日目,false,(全体曲)
s_ml_1sw1fay,ハルカナミライ,,ml,,765as_haruka;ml_mirai,unit,,2015-10-28,LTD02,false,"(LTD)春香,未来"
s_chulover,成長Chu→LOVER!!,,ml,,ml_anna;ml_yuriko,unit,,2015-10-28,LTD02,false,"(LTD)杏奈,百合子"
s_ml_0dinzhs,エスケープ,,ml,,ml_julia;ml_megumi,unit,,2015-10-28,LTD02,false,"(LTD)ジュリア,恵美"
s_eternalspiral,Eternal Spiral,,ml,,765as_yayoi;ml_kana,unit,,2015-10-28,LTD02,false,"(LTD)やよい,可奈"
s_pieceofcake,piece of cake,,ml,,ml_reika;ml_shiho,unit,,2015-10-28,LTD02,false,"(LTD)麗花,志保"
s_ml_1f3d9ei,アライブファクター,,ml,,765as_chihaya;ml_shizuka,unit,,2015-12-02,LTD03,false,"(LTD)千早,静香"
s_personavoice,Persona Voice,,ml,,ml_chizuru;765as_yukiho,unit,,2015-12-02,LTD03,false,"(LTD)千鶴,雪歩"
s_cutcutcut,Cut. Cut. Cut.,,ml,,ml_momoko;ml_mizuki,unit,,2015-12-02,LTD03,false,"(LTD)桃子,瑞希"
s_smilingcrescent,Smiling Crescent,,ml,,ml_serika;ml_miya,unit,,2015-12-02,LTD03,false,"(LTD)星梨花,美也"
s_decided,Decided,,ml,,ml_matsuri;ml_konomi,unit,,2015-12-02,LTD03,false,"(LTD)まつり,このみ"
s_ml_0j2s9eq,深層マーメイド,,ml,,ml_tsubasa;765as_hibiki,unit,,2015-12-23,LTD04,false,"(LTD)翼,響"
s_helloyourangel,"HELLO, YOUR ANGEL♪",,ml,,ml_tomoka;ml_iku,unit,,2015-12-23,LTD04,false,"(LTD)朋花,育"
s_ml_0cuc0qh,G♡F,,ml,,765as_ritsuko;ml_karen,unit,,2015-12-23,LTD04,false,"(LTD)律子,可憐"
s_littletriparoundtheworld,little trip around the world,,ml,,ml_emily;765as_iori,unit,,2015-12-23,LTD04,false,"(LTD)エミリー,伊織"
s_melodyinscape,Melody in scape,,ml,,ml_minako;ml_sayoko,unit,,2015-12-23,LTD04,false,"(LTD)美奈子,紗代子"
s_ml_1dwbvjc,アイル,,ml,,ml_tsubasa,solo,,2016-01-12,ゲッサン3巻,false,(ソロ)伊吹翼
s_yourhometown,”Your” HOME TOWN,,ml,,ml_hinata;765as_ami,unit,,2016-01-27,LTD05,false,"(LTD)ひなた,亜美"
s_fruitylove,fruity love,,ml,,ml_akane;ml_roco,unit,,2016-01-27,LTD05,false,"(LTD)茜,ロコ"
s_ml_1s24wuz,夜に輝く星座のように,,ml,,ml_arisa;cg_nao,unit,,2016-01-27,LTD05,false,"(LTD)亜利沙,奈緒"
s_ml_19o6gg4,秘密のメモリーズ,,ml,,765as_takane;ml_fuka,unit,,2016-01-27,LTD05,false,"(LTD)貴音,風花"
s_ml_1xh82qa,たしかな足跡,,ml,,765as_azusa;ml_rio,unit,,2016-01-27,LTD05,false,"(LTD)あずさ,莉緒"
s_understandunderstand,Understand? Understand!,,ml,,ml_umi;ml_kotoha,unit,,2016-03-23,LTD06,false,"(LTD)海美,琴葉"
s_ml_138a9hc,ジャングル☆パーティー,,ml,,ml_tamaki;765as_mami,unit,,2016-03-23,LTD06,false,"(LTD)環,真美"
s_beattheworld,Beat the World!!!,,ml,,765as_makoto;ml_ayumu,unit,,2016-03-23,LTD06,false,"(LTD)真,歩"
s_emergencevibe,Emergence Vibe,,ml,,ml_elena;765as_miki,unit,,2016-03-23,LTD06,false,"(LTD)エレナ,美希"
s_dreamscape,Dreamscape,,ml,,ml_subaru;ml_noriko,unit,,2016-03-23,LTD06,false,"(LTD)昴,のり子"
s_flooding,Flooding,,ml,,,unit,,2016-07-12,ゲッサン4巻,false,(UNIT)クレシェンドブルー
s_ml_1myq621,創造は始まりの風を連れて,,ml,,ml_yuriko;ml_tomoka;ml_serika;ml_arisa;ml_roco,unit,,2016-09-07,TA01,false,"(TA01)百合子,朋花,星梨花,亜利沙,ロコ"
s_diamonddays,DIAMOND DAYS,,ml,,,all,,2016-09-07,TA01,false,共通曲(キャスティング企画)
s_ml_1vin8bz,俠気乱舞,,ml,,ml_julia;ml_momoko;ml_tamaki;ml_hinata;ml_noriko,unit,,2016-10-12,TA02,false,"(TA02)ジュリア,桃子,環,ひなた,のり子"
s_ml_19gvms7,赤い世界が消える頃,,ml,,ml_kana;ml_minako;ml_karen;ml_mizuki;ml_reika,unit,,2016-11-09,TA03,false,"(TA03)可奈,美奈子,可憐,瑞希,麗花"
s_ml_1he2dr6,ランニング・ハイッ,,ml,,,unit,,2016-12-07,LTF01,false,(UNIT天体)キャンサー
s_ml_05iuako,ゲキテキ！ムテキ！恋したい！,,ml,,,unit,,2016-12-07,LTF01,false,(UNIT天体)レオ
s_bonnesbonnesvacances,Bonnes! Bonnes!! Vacances!!!,,ml,,,unit,,2016-12-07,LTF01,false,(UNIT天体)リブラ
s_nocurrynolife,NO CURRY NO LIFE,,ml,,,unit,,2016-12-07,LTF01,false,(UNIT天体)カプリコーン
s_ml_0ilaprr,サンリズム・オーケストラ♪,,ml,,,unit,,2016-12-07,LTF01,false,(UNIT天体)Sunshine Rhythm
s_ml_18r6fw3,君との明日を願うから,,ml,,ml_mirai;ml_shizuka;ml_tsubasa,unit,,2016-12-12,ゲッサン5巻,false,"(-)未来,静香,翼"
s_raisetheflag,Raise the FLAG,,ml,,,unit,,2017-01-11,LTF02,false,(UNIT天体)サジタリアス
s_psiloveyou,P.S I Love You,,ml,,,unit,,2017-01-11,LTF02,false,(UNIT天体)ピスケス
s_ml_0z29cwf,プリムラ,,ml,,,unit,,2017-01-11,LTF02,false,(UNIT天体)ウィルゴ
s_lacrima,待ちぼうけのLacrima,,ml,,,unit,,2017-01-11,LTF02,false,(UNIT天体)アクアリウス
s_braveharmony,brave HARMONY,,ml,,,unit,,2017-01-11,LTF02,false,(UNIT天体)BlueMoon Harmony
s_ml_1ilm09z,リフレインキス,,ml,,,unit,,2017-02-15,LTF03,false,(UNIT天体)スコーピオ
s_sweetsweetsoul,Sweet Sweet Soul,,ml,,,unit,,2017-02-15,LTF03,false,(UNIT天体)アリエス
s_ml_01dksr2,メメント？モメント♪ルルルルル☆,,ml,,,unit,,2017-02-15,LTF03,false,(UNIT天体)タウラス
s_ml_0w965cw,永遠の花,,ml,,,unit,,2017-02-15,LTF03,false,(UNIT天体)ジェミニ
s_starrymelody,Starry Melody,,ml,,,unit,,2017-02-15,LTF03,false,(UNIT天体)Starry Melody
s_brandnewtheater,Brand New Theater!,,ml,,,all,,2017-03-12,ミリオン4th3日目,false,(全体曲)
s_ml_14n9j67,インヴィンシブル・ジャスティス,,ml,,,unit,,2017-03-12,ミリオン4th3日目,false,(UNIT)マイティーセーラーズ
s_ml_1e9j79y,瑠璃色金魚と花菖蒲,,ml,,ml_tsumugi,solo,,2017-06-29,シアターデイズ,false,(ソロ)白石紬
s_ml_08ntfev,ハミングバード,,ml,,ml_kaori,solo,,2017-06-29,シアターデイズ,false,(ソロ)桜守歌織
s_ml_0gqffjc,ローリング△さんかく,,ml,,ml_momoko,solo,,2017-08-23,MS01,false,(ソロ)周防桃子
s_ml_13vsixe,地球儀にない国,,ml,,ml_yuriko,solo,,2017-08-23,MS01,false,(ソロ)七尾百合子
s_ml_13mc3tt,祈りの羽根,,ml,,ml_fuka,solo,,2017-08-23,MS01,false,(ソロ)豊川風花
s_ml_0w5bty4,未来系ドリーマー,,ml,,ml_mirai,solo,,2017-08-23,MS01,false,(ソロ)春日未来
s_ml_1d7ahq0,プリンセス・アラモード,,ml,,ml_matsuri,solo,,2017-09-20,MS02,false,(ソロ)徳川まつり
s_homerunsong,HOME RUN SONG♪,,ml,,ml_subaru,solo,,2017-09-20,MS02,false,(ソロ)永吉昴
s_ml_0zy947m,ロケットスター☆,,ml,,ml_tsubasa,solo,,2017-09-20,MS02,false,(ソロ)伊吹翼
s_catcrossing,CAT CROSSING,,ml,,ml_shiho,solo,,2017-09-20,MS02,false,(ソロ)北沢志保
s_fairytale,FairyTaleじゃいられない,,ml,,,unit,,2017-10-20,ミリシタイベント,false,(属性)フェアリースターズ
s_comeonateaparty,Come on a Tea Party!,,ml,,ml_serika,solo,,2017-10-25,MS03,false,(ソロ)箱崎星梨花
s_ml_13u4gl9,満腹至極フルコォス,,ml,,ml_minako,solo,,2017-10-25,MS03,false,(ソロ)佐竹美奈子
s_onlyonesecond,Only One Second,,ml,,ml_sayoko,solo,,2017-10-25,MS03,false,(ソロ)高山紗代子
s_ml_1e3a1ui,To...,,ml,,ml_konomi,solo,,2017-10-25,MS03,false,(ソロ)馬場このみ
s_singmysong,SING MY SONG,,ml,,ml_shizuka,solo,,2017-10-25,MS03,false,(ソロ)最上静香
s_aikane,AIKANE？,,ml,,ml_akane,solo,,2017-12-06,MS04,false,(ソロ)野々原茜
s_ml_0g4qsrk,スポーツ！スポーツ！スポーツ！,,ml,,ml_umi,solo,,2017-12-06,MS04,false,(ソロ)高坂海美
s_artneedsheartbeats,ART NEEDS HEART BEATS,,ml,,ml_roco,solo,,2017-12-06,MS04,false,(ソロ)ロコ
s_enterpleasure,ENTER→PLEASURE,,ml,,ml_anna,solo,,2017-12-06,MS04,false,(ソロ)望月杏奈
s_ml_0jnzb0g,あめにうたおう♪,,ml,,ml_kana,solo,,2017-12-06,MS04,false,(ソロ)矢吹可奈
s_angelicparade,Angelic Parade♪,,ml,,,unit,,2017-12-21,ミリシタイベント,false,(属性)エンジェルスターズ
s_princessbeambitious,Princess Be Ambitious!!,,ml,,,unit,,2017-12-21,ミリシタイベント,false,(属性)プリンセススターズ
s_borderline,Border LINE→→→♡,,ml,,ml_rio,solo,,2018-01-10,MS05,false,(ソロ)百瀬莉緒
s_ml_1yoia7r,ふわりずむ,,ml,,ml_miya,solo,,2018-01-10,MS05,false,(ソロ)宮尾美也
s_ml_14vjqv5,たんけんぼうけん☆ハイホー隊,,ml,,ml_tamaki,solo,,2018-01-10,MS05,false,(ソロ)大神環
s_silentjoker,Silent Joker,,ml,,ml_mizuki,solo,,2018-01-10,MS05,false,(ソロ)真壁瑞希
s_ml_18lny8z,はなしらべ,,ml,,ml_emily,solo,,2018-01-10,MS05,false,(ソロ)エミリー スチュアート
s_ml_0opkmwv,昏き星、遠い月,,ml,,,unit,,2018-01-19,ミリシタイベント,false,(UNIT)夜想令嬢
s_weareone,WE ARE ONE!!,,ml,,ml_noriko,solo,,2018-02-07,MS06,false,(ソロ)福田のり子
s_homeisacomingnow,Home is a coming now!,,ml,,ml_nao,solo,,2018-02-07,MS06,false,(ソロ)横山奈緒
s_oliolidisco,Oli Oli DISCO,,ml,,ml_ayumu,solo,,2018-02-07,MS06,false,(ソロ)舞浜歩
s_ml_1ognxga,ムーンゴールド,,ml,,ml_chizuru,solo,,2018-02-07,MS06,false,(ソロ)二階堂千鶴
s_ml_1wdvzof,スタートリップ,,ml,,ml_julia,solo,,2018-02-07,MS06,false,(ソロ)ジュリア
s_letters,虹色letters,,ml,,ml_tsubasa;ml_miya;ml_elena,unit,,2018-02-16,ミリシタイベント,false,(UNIT)Cleasky
s_everlasting,Everlasting,,ml,,,unit,,2018-02-28,MTG05,false,(UNIT)夜想令嬢
s_take321space,Take！3. 2. 1. → S・P・A・C・E↑↑,,ml,,ml_arisa,solo,,2018-03-07,MS07,false,(ソロ)松田亜利沙
s_ml_0iqxq3m,ときどきシーソー,,ml,,ml_iku,solo,,2018-03-07,MS07,false,(ソロ)中谷育
s_ml_1iwpmfz,スノウレター,,ml,,ml_hinata,solo,,2018-03-07,MS07,false,(ソロ)木下ひなた
s_lastnote,教えてlast note…,,ml,,ml_karen,solo,,2018-03-07,MS07,false,(ソロ)篠宮可憐
s_hearty,Hearty!!,,ml,,ml_megumi,solo,,2018-03-07,MS07,false,(ソロ)所恵美
s_zettaibreak,ZETTAI × BREAK!! トゥインクルリズム,,ml,,,unit,,2018-03-20,ミリシタイベント,false,(UNIT)トゥインクルリズム
s_ml_01bjjra,想い出はクリアスカイ,,ml,,ml_tsubasa;ml_miya;ml_elena,unit,,2018-03-28,MTG06,false,(UNIT)Cleasky
s_ml_0mj36jb,シャクネツのパレード,,ml,,ml_elena,solo,,2018-04-04,MS08,false,(ソロ)島原エレナ
s_ml_1hfmgp4,空に手が触れる場所,,ml,,ml_reika,solo,,2018-04-04,MS08,false,(ソロ)北上麗花
s_sister,Sister,,ml,,ml_tomoka,solo,,2018-04-04,MS08,false,(ソロ)天空橋朋花
s_ml_1wnnx9y,シルエット,,ml,,ml_kotoha,solo,,2018-04-04,MS08,false,(ソロ)田中琴葉
s_meltyfantasia,Melty Fantasia,,ml,,,unit,,2018-04-20,ミリシタイベント,false,(UNIT)EScape
s_tomorrowprogram,Tomorrow Program,,ml,,,unit,,2018-04-25,MTG07,false,(UNIT)トゥインクルリズム
s_weekend,花ざかりWeekend✿,,ml,,,unit,,2018-05-21,ミリシタイベント,false,(UNIT)4 Luxury
s_idescapefromutopia,I.D 〜EScape from Utopia〜,,ml,,,unit,,2018-05-30,MTG08,false,(UNIT)EScape
s_union,UNION!!,,ml,,,unit,,2018-06-02,ミリオン5th1日目,false,(ミリシタ1周年記念曲)
s_ml_090np9o,咲くは浮世の君花火,,ml,,ml_nao;ml_sayoko;ml_noriko,unit,,2018-06-03,ミリオン5th2日目,false,(UNIT)閃光☆HANABI団
s_redzone,RED ZONE,,ml,,,unit,,2018-06-27,MTG09,false,(UNIT)4 Luxury
s_bornondreamhanabinight,BORN ON DREAM! 〜HANABI☆NIGHT〜,,ml,,ml_nao;ml_sayoko;ml_noriko,unit,,2018-07-25,MTG10,false,(UNIT)閃光☆HANABI団
s_ml_0h9n3rb,ビッグバンズバリボー!!!!!,,ml,,ml_umi;ml_megumi;ml_sayoko;ml_fuka;cg_nao,unit,,2018-08-20,ミリシタイベント,false,"(TB01)海美,恵美,紗代子,風花,奈緒"
s_ml_1uwfieh,オーディナリィ・クローバー,,ml,,ml_kaori;ml_shizuka;ml_anna;ml_rio;ml_miya,unit,,2018-09-21,ミリシタイベント,false,"(TB02)歌織,静香,杏奈,莉緒,美也"
s_ml_0muyoz4,ラスト・アクトレス,,ml,,ml_kotoha;ml_momoko;ml_konomi;ml_mizuki;ml_tsumugi,unit,,2018-10-21,ミリシタ感謝祭,false,"(TB03)琴葉,桃子,このみ,瑞希,紬"
s_ml_1dup2p1,ハーモニクス,,ml,,,unit,,2018-10-21,ミリシタ感謝祭,false,(UNIT)D/Zeal
s_ml_01glwel,ハルマチ女子,,ml,,,unit,,2018-12-21,ミリシタイベント,false,(UNIT)りるきゃん 〜3 little candy〜
s_ml_0717cjs,餞の鳥,,ml,,,unit,,2018-12-26,MTG12,false,(UNIT)D/Zeal
s_ml_0wdocmu,だってあなたはプリンセス,,ml,,,unit,,2019-01-20,ミリシタイベント,false,(UNIT)Charlotte・Charlotte
s_ml_05invv6,彼氏になってよ。,,ml,,,unit,,2019-01-30,MTG13,false,(UNIT)りるきゃん 〜3 little candy〜
s_ml_0ypqrf6,月曜日のクリームソーダ,,ml,,,unit,,2019-02-19,ミリシタイベント,false,(UNIT)Jelly PoP Beans
s_ml_03foc9f,ミラージュ・ミラー,,ml,,,unit,,2019-02-27,MTG14,false,(UNIT)Charlotte・Charlotte
s_iiko,ピコピコIIKO! インベーダー,,ml,,,unit,,2019-03-19,ミリシタイベント,false,(UNIT)ピコピコプラネッツ
s_ididiwill,I did＋I will,,ml,,,unit,,2019-03-27,MTG15,false,(UNIT)Jelly PoP Beans
s_justiceorvoice,Justice OR Voice,,ml,,,unit,,2019-04-02,ミリシタイベント,false,(UNIT)ジェネシス×ネメシス
s_episodetiara,Episode. Tiara,,ml,,,unit,,2019-04-19,ミリシタイベント,false,(UNIT)STAR ELEMENTS
s_getlolgetlolsong,Get lol! Get lol! SONG,,ml,,,unit,,2019-04-24,MTG16,false,(UNIT)ピコピコプラネッツ
s_ml_1roxjc4,ギブミーメタファー,,ml,,,unit,,2019-05-18,ミリオン6th神戸公演,false,(UNIT)STAR ELEMENTS
s_leader,LEADER!!,,ml,,765as_haruka;765as_chihaya;765as_miki;765as_yukiho;765as_yayoi;765as_makoto;765as_iori;765as_ami;765as_mami;765as_azusa;765as_hibiki;765as_takane;765as_ritsuko,all,,2019-05-20,ミリシタイベント,false,(全員曲)765PRO ALLSTARS
s_whitevows,White Vows,,ml,,ml_fuka;ml_rio;ml_kaori;ml_chizuru;ml_konomi,unit,,2019-06-20,ミリシタイベント,false,"(-)風花,莉緒,歌織,千鶴,このみ"
s_cloverdays,Clover Days,,ml,,,unit,,2019-06-28,Blooming Clover5巻,false,(UNIT)Clover
s_flyers,Flyers!!!,,ml,,,unit,,2019-06-29,6th福岡でPV公開,false,(ミリシタ2周年記念曲)
